standard,lemma,postag
dressed,,
as,,
an,,
Attendant,,
SLY,,
For,for,acp-p
God's,God,n1g-nn
sake,sake,n1
a,a,d
pot,pot,n1
of,of,acp-p
small,small,j
ale,ale,n1
FIRST,,
SERVINGMAN,,
Will,Will,vmb
't,it,pn
please,please,vvi
your,your,po
Lord,lord,n1
drink,drink,vvi
a,a,d
cup,cup,n1
of,of,acp-p
sack,sack,n1
SECOND,,
SERVINGMAN,,
Will,Will,vmb
't,it,pn
please,please,vvi
your,your,po
Honor,honour,n1
taste,taste,vvi
of,of,acp-p
these,these,d
conserves,conserves,n2
THIRD,,
SERVINGMAN,,
What,what,crq-q
raiment,raiment,n1
will,will,vmb
your,your,po
Honor,honour,n1
wear,wear,vvi
today,today,av_n
SLY,,
I,i,pns
am,be,vvm
Christophero,Christopher,n1-nn
Sly,Sly,n1-nn
Call,call,vvb
not,not,xx
me,i,pno
Honor,honour,n1
nor,nor,cc-x
Lordship,lordship,n1
I,i,pns
ne'er,never,av-x
drank,drink,vvd
sack,sack,n1
in,in,acp-p
my,my,po
life,life,n1
An,an,cs
if,if,cs
you,you,pn
give,give,vvb
me,i,pno
any,any,d
conserves,conserves,n2
give,give,vvb
me,i,pno
conserves,conserves,n2
of,of,acp-p
beef,beef,n1
Ne'er,never,av-x
ask,ask,vvb
me,i,pno
what,what,crq-r
raiment,raiment,n1
I'll,i|will,pns|vmb
wear,wear,vvi
for,for,acp-cs
I,i,pns
have,have,vvb
no,no,d-x
more,more,d-c
doublets,doublet,n2
than,than,cs
backs,back,n2
no,no,d-x
more,more,d-c
stockings,stocking,n2
than,than,cs
legs,leg,n2
nor,nor,cc-x
no,no,d-x
more,more,d-c
shoes,shoe,n2
than,than,cs
feet,foot,n2
nay,nay,uh
sometime,sometime,av
more,more,d-c
feet,foot,n2
than,than,cs
shoes,shoe,n2
or,or,cc
such,such,d
shoes,shoe,n2
as,as,acp-cs
my,my,po
toes,toe,n2
look,look,vvb
through,through,acp-p
the,the,d
over-leather,overleather,n1
LORD,,
as,,
Attendant,,
Heaven,heaven,n1
cease,cease,vvb
this,this,d
idle,idle,j
humor,humour,n1
in,in,acp-p
your,your,po
Honor,honour,n1
O,oh,uh
that,that,cs
a,a,d
mighty,mighty,j
man,man,n1
of,of,acp-p
such,such,d
descent,descent,n1
Of,of,acp-p
such,such,d
possessions,possession,n2
and,and,cc
so,so,av
high,high,j
esteem,esteem,n1
Should,shall,vmd
be,be,vvi
infusèd,infuse,vvn
with,with,acp-p
so,so,av
foul,foul,j
a,a,d
spirit,spirit,n1
SLY,,
What,what,crq-q
would,will,vmd
you,you,pn
make,make,vvi
me,i,pno
mad,mad,j
Am,be,vvm
not,not,xx
I,i,pns
Christopher,Christopher,n1-nn
Sly,Sly,n1-nn
old,old,j
Sly's,Sly,n1g-nn
son,son,n1
of,of,acp-p
Burton,Burton,n1-nn
Heath,heath,n1
by,by,acp-p
birth,birth,n1
a,a,d
peddler,peddler,n1
by,by,acp-p
education,education,n1
a,a,d
cardmaker,card-maker,n1
by,by,acp-p
transmutation,transmutation,n1
a,a,d
bearherd,bearward,n1
and,and,cc
now,now,av
by,by,acp-p
present,present,j
profession,profession,n1
a,a,d
tinker,tinker,n1
Ask,ask,vvb
Marian,Marian,n1-nn
Hacket,Hacket,n1-nn
the,the,d
fat,fat,j
alewife,alewife,n1
of,of,acp-p
Wincot,Wincot,n1-nn
if,if,cs
she,she,pns
know,know,vvb
me,i,pno
not,not,xx
If,if,cs
she,she,pns
say,say,vvb
I,i,pns
am,be,vvm
not,not,xx
fourteen,fourteen,crd
pence,penny,n2
on,on,acp-p
the,the,d
score,score,n1
for,for,acp-p
sheer,sheer,j
ale,ale,n1
score,score,vvb
me,i,pno
up,up,acp-av
for,for,acp-p
the,the,d
lying'st,lie,j-s_vg
knave,knave,n1
in,in,acp-p
Christendom,Christendom,n1-nn
What,what,crq-q
I,i,pns
am,be,vvm
not,not,xx
bestraught,bestraught,vvn
Here's,here|be,av|vvz
THIRD,,
SERVINGMAN,,
O,oh,uh
this,this,d
it,it,pn
is,be,vvz
that,that,cs
makes,make,vvz
your,your,po
lady,lady,n1
mourn,mourn,vvi
SECOND,,
SERVINGMAN,,
O,oh,uh
this,this,d
is,be,vvz
it,it,pn
that,that,cs
makes,make,vvz
your,your,po
servants,servant,n2
droop,droop,vvi
LORD,,
as,,
Attendant,,
Hence,hence,av
comes,come,vvz
it,it,pn
that,that,cs
your,your,po
kindred,kindred,n1
shuns,shun,vvz
your,your,po
house,house,n1
As,as,acp-cs
beaten,beat,vvn
hence,hence,av
by,by,acp-p
your,your,po
strange,strange,j
lunacy,lunacy,n1
O,oh,uh
noble,noble,j
lord,lord,n1
bethink,bethink,vvb
thee,thou,pno
of,of,acp-p
thy,thy,po
birth,birth,n1
Call,call,vvb
home,home,av_n
thy,thy,po
ancient,ancient,j
thoughts,thought,n2
from,from,acp-p
banishment,banishment,n1
And,and,cc
banish,banish,vvb
hence,hence,av
these,these,d
abject,abject,j
lowly,lowly,j
dreams,dream,n2
Look,look,vvb
how,how,crq-cs
thy,thy,po
servants,servant,n2
do,do,vvb
attend,attend,vvi
on,on,acp-p
thee,thou,pno
Each,each,d
in,in,acp-p
his,his,po
office,office,n1
ready,ready,j
at,at,acp-p
thy,thy,po
beck,beck,n1
Wilt,will,vm2
thou,thou,pns
have,have,vvi
music,music,n1
Hark,hark,vvb
Apollo,Apollo,n1-nn
plays,play,vvz
Music,,
And,and,cc
twenty,twenty,crd
cagèd,cage,j_vn
nightingales,nightingale,n2
do,do,vvb
sing,sing,vvi
Or,or,cc
wilt,will,vm2
thou,thou,pns
sleep,sleep,vvi
We'll,we|will,pns|vmb
have,have,vvi
thee,thou,pno
to,to,acp-p
a,a,d
couch,couch,n1
Softer,soft,j-c
and,and,cc
sweeter,sweet,j-c
than,than,cs
the,the,d
lustful,lustful,j
bed,bed,n1
On,on,acp-p
purpose,purpose,n1
trimmed,trim,vvn
up,up,acp-av
for,for,acp-p
Semiramis,Semiramis,n1-nn
Say,say,vvb
thou,thou,pns
wilt,will,vm2
walk,walk,vvi
we,we,pns
will,will,vmb
bestrew,bestrew,vvi
the,the,d
ground,ground,n1
Or,or,cc
wilt,will,vm2
thou,thou,pns
ride,ride,vvi
Thy,thy,po
horses,horse,n2
shall,shall,vmb
be,be,vvi
trapped,trap,vvn
Their,their,po
harness,harness,n1
studded,stud,vvn
all,all,d
with,with,acp-p
gold,gold,n1
and,and,cc
pearl,pearl,n1
Dost,do,vv2
thou,thou,pns
love,love,vvi
hawking,hawk,vvg
Thou,thou,pns
hast,have,vv2
hawks,hawk,n2
will,will,vmb
soar,soar,vvi
Above,above,acp-p
the,the,d
morning,morning,n1
lark,lark,n1
Or,or,cc
wilt,will,vm2
thou,thou,pns
hunt,hunt,vvi
Thy,thy,po
hounds,hound,n2
shall,shall,vmb
make,make,vvi
the,the,d
welkin,welkin,n1
answer,answer,vvi
them,they,pno
And,and,cc
fetch,fetch,vvb
shrill,shrill,j
echoes,echo,n2
from,from,acp-p
the,the,d
hollow,hollow,j
earth,earth,n1
FIRST,,
SERVINGMAN,,
Say,say,vvb
thou,thou,pns
wilt,will,vm2
course,course,vvi
Thy,thy,po
greyhounds,greyhound,n2
are,be,vvb
as,as,acp-av
swift,swift,j
As,as,acp-cs
breathèd,breathe,j_vn
stags,stag,n2
ay,ay,uh
fleeter,fleet,j-c
than,than,cs
the,the,d
roe,roe,n1
SECOND,,
SERVINGMAN,,
Dost,do,vv2
thou,thou,pns
love,love,vvi
pictures,picture,n2
We,we,pns
will,will,vmb
fetch,fetch,vvi
thee,thou,pno
straight,straight,av
Adonis,Adonis,n1-nn
painted,paint,vvn
by,by,acp-p
a,a,d
running,run,j_vg
brook,brook,n1
And,and,cc
Cytherea,Cytherea,n1-nn
all,all,av_d
in,in,acp-p
sedges,sedge,n2
hid,hide,vvn
