standard,lemma,postag
but,but,acp-cc
bankrout,bankrupt,vvb
quite,quite,av
the,the,d
wits,wit,n2
He,,
signs,,
his,,
name,,
DUMAINE,,
My,my,po
loving,love,j_vg
lord,lord,n1
Dumaine,Dumain,n1-nn
is,be,vvz
mortified,mortify,vvn
The,the,d
grosser,gross,j-c
manner,manner,n1
of,of,acp-p
these,these,d
world's,world,n1g
delights,delight,n2
He,he,pns
throws,throw,vvz
upon,upon,acp-p
the,the,d
gross,gross,j
world's,world,n1g
baser,base,j-c
slaves,slave,n2
To,to,acp-cs
love,love,n1
to,to,acp-p
wealth,wealth,n1
to,to,acp-p
pomp,pomp,n1
I,i,pns
pine,pine,vvb
and,and,cc
die,die,vvb
With,with,acp-p
all,all,d
these,these,d
living,live,vvg
in,in,acp-p
philosophy,philosophy,n1
He,,
signs,,
his,,
name,,
BEROWNE,,
I,i,pns
can,can,vmb
but,but,acp-av
say,say,vvi
their,their,po
protestation,protestation,n1
over,over,acp-av
So,so,av
much,much,av_d
dear,dear,j
liege,liege,n1
I,i,pns
have,have,vvb
already,already,av
sworn,swear,vvn
That,that,d
is,be,vvz
to,to,acp-cs
live,live,vvi
and,and,cc
study,study,vvi
here,here,av
three,three,crd
years,year,n2
But,but,acp-cc
there,there,acp-av
are,be,vvb
other,other,d
strict,strict,j
observances,observance,n2
As,as,acp-cs
not,not,xx
to,to,acp-cs
see,see,vvi
a,a,d
woman,woman,n1
in,in,acp-p
that,that,d
term,term,n1
Which,which,crq-r
I,i,pns
hope,hope,vvb
well,well,av
is,be,vvz
not,not,xx
enrollèd,enroll,vvn
there,there,acp-av
And,and,cc
one,one,crd
day,day,n1
in,in,acp-p
a,a,d
week,week,n1
to,to,acp-cs
touch,touch,vvi
no,no,d-x
food,food,n1
And,and,cc
but,but,acp-av
one,one,crd
meal,meal,n1
on,on,acp-p
every,every,d
day,day,n1
besides,beside,acp-av
The,the,d
which,which,crq-r
I,i,pns
hope,hope,vvb
is,be,vvz
not,not,xx
enrollèd,enroll,vvn
there,there,acp-av
And,and,cc
then,then,av
to,to,acp-cs
sleep,sleep,vvi
but,but,acp-av
three,three,crd
hours,hour,n2
in,in,acp-p
the,the,d
night,night,n1
And,and,cc
not,not,xx
be,be,vvi
seen,see,vvn
to,to,acp-cs
wink,wink,vvi
of,of,acp-p
all,all,d
the,the,d
day,day,n1
When,when,crq-cs
I,i,pns
was,be,vvd
wont,wont,j
to,to,acp-cs
think,think,vvi
no,no,d-x
harm,harm,n1
all,all,d
night,night,n1
And,and,cc
make,make,vvb
a,a,d
dark,dark,j
night,night,n1
too,too,av
of,of,acp-p
half,half,j
the,the,d
day,day,n1
Which,which,crq-r
I,i,pns
hope,hope,vvb
well,well,av
is,be,vvz
not,not,xx
enrollèd,enroll,vvn
there,there,acp-av
O,oh,uh
these,these,d
are,be,vvb
barren,barren,j
tasks,task,n2
too,too,av
hard,hard,j
to,to,acp-cs
keep,keep,vvi
Not,not,xx
to,to,acp-cs
see,see,vvi
ladies,lady,n2
study,study,vvi
fast,fast,vvi
not,not,xx
sleep,sleep,vvb
KING,,
Your,your,po
oath,oath,n1
is,be,vvz
passed,pass,vvn
to,to,acp-cs
pass,pass,vvi
away,away,av
from,from,acp-p
these,these,d
BEROWNE,,
Let,let,vvb
me,i,pno
say,say,vvi
no,no,uh-x
my,my,po
liege,liege,n1
an,an,cs
if,if,cs
you,you,pn
please,please,vvb
I,i,pns
only,only,av_j
swore,swear,vvd
to,to,acp-cs
study,study,vvi
with,with,acp-p
your,your,po
Grace,grace,n1
And,and,cc
stay,stay,vvi
here,here,av
in,in,acp-p
your,your,po
court,court,n1
for,for,acp-p
three,three,crd
years',year,n2g
space,space,n1
LONGAVILLE,,
You,you,pn
swore,swear,vvd
to,to,acp-p
that,that,d
Berowne,Berowne,n1-nn
and,and,cc
to,to,acp-p
the,the,d
rest,rest,n1
BEROWNE,,
By,by,acp-p
yea,yea,uh
and,and,cc
nay,nay,uh
sir,sir,n1
Then,then,av
I,i,pns
swore,swear,vvd
in,in,acp-p
jest,jest,n1
What,what,crq-q
is,be,vvz
the,the,d
end,end,n1
of,of,acp-p
study,study,n1
let,let,vvb
me,i,pno
know,know,vvi
KING,,
Why,why,crq-cs
that,that,d
to,to,acp-cs
know,know,vvi
which,which,crq-r
else,else,av
we,we,pns
should,shall,vmd
not,not,xx
know,know,vvi
BEROWNE,,
Things,thing,n2
hid,hide,vvn
and,and,cc
barred,bar,vvn
you,you,pn
mean,mean,vvb
from,from,acp-p
common,common,j
sense,sense,n1
KING,,
Ay,ay,uh
that,that,d
is,be,vvz
study's,study,n1g
godlike,godlike,j
recompense,recompense,n1
BEROWNE,,
Come,come,vvb
on,on,acp-av
then,then,av
I,i,pns
will,will,vmb
swear,swear,vvi
to,to,acp-cs
study,study,vvi
so,so,av
To,to,acp-cs
know,know,vvi
the,the,d
thing,thing,n1
I,i,pns
am,be,vvm
forbid,forbid,vvb
to,to,acp-cs
know,know,vvi
As,as,acp-cs
thus,thus,av
to,to,acp-cs
study,study,vvi
where,where,crq-cs
I,i,pns
well,well,av
may,may,vmb
dine,dine,vvi
When,when,crq-cs
I,i,pns
to,to,acp-p
feast,feast,vvi
expressly,express,av_j
am,be,vvm
forbid,forbid,vvb
Or,or,cc
study,study,vvi
where,where,crq-cs
to,to,acp-cs
meet,meet,vvi
some,some,d
mistress,mistress,n1
fine,fine,j
When,when,crq-cs
mistresses,mistress,n2
from,from,acp-p
common,common,j
sense,sense,n1
are,be,vvb
hid,hide,vvn
Or,or,cc
having,have,vvg
sworn,swear,vvn
too,too,av
hard-a-keeping,hard-a-keeping,j
oath,oath,n1
Study,study,vvb
to,to,acp-cs
break,break,vvi
it,it,pn
and,and,cc
not,not,xx
break,break,vvi
my,my,po
troth,troth,n1
If,if,cs
study's,study,n1g
gain,gain,n1
be,be,vvb
thus,thus,av
and,and,cc
this,this,d
be,be,vvb
so,so,av
Study,study,n1
knows,know,vvz
that,that,d
which,which,crq-r
yet,yet,av
it,it,pn
doth,do,vvz
not,not,xx
know,know,vvi
Swear,swear,vvb
me,i,pno
to,to,acp-p
this,this,d
and,and,cc
I,i,pns
will,will,vmb
ne'er,never,av-x
say,say,vvi
no,no,uh-x
KING,,
These,these,d
be,be,vvb
the,the,d
stops,stop,n2
that,that,cs
hinder,hinder,vvb
study,study,n1
quite,quite,av
And,and,cc
train,train,vvb
our,our,po
intellects,intellect,n2
to,to,acp-p
vain,vain,j
delight,delight,n1
BEROWNE,,
Why,why,crq-cs
all,all,d
delights,delight,n2
are,be,vvb
vain,vain,j
and,but,acp-cc
that,that,d
most,most,av-s_d
vain,vain,j
Which,which,crq-r
with,with,acp-p
pain,pain,n1
purchased,purchase,vvn
doth,do,vvz
inherit,inherit,vvi
pain,pain,n1
As,as,acp-cs
painfully,painful,av_j
to,to,acp-p
pore,pore,vvi
upon,upon,acp-p
a,a,d
book,book,n1
To,to,acp-cs
seek,seek,vvi
the,the,d
light,light,n1
of,of,acp-p
truth,truth,n1
while,while,cs
truth,truth,n1
the,the,d
while,while,cs
Doth,do,vvz
falsely,false,av_j
blind,blind,vvi
the,the,d
eyesight,eyesight,n1
of,of,acp-p
his,his,po
look,look,n1
Light,light,n1
seeking,seek,vvg
light,light,n1
doth,do,vvz
light,light,n1
of,of,acp-p
light,light,n1
beguile,beguile,vvi
So,so,av
ere,ere,acp-cs
you,you,pn
find,find,vvb
where,where,crq-cs
light,light,n1
in,in,acp-p
darkness,darkness,n1
lies,lie,vvz
Your,your,po
light,light,n1
grows,grow,vvz
dark,dark,j
by,by,acp-p
losing,lose,vvg
of,of,acp-p
your,your,po
eyes,eye,n2
Study,study,vvb
me,i,pno
how,how,crq-cs
to,to,acp-cs
please,please,vvi
the,the,d
eye,eye,n1
indeed,indeed,av
By,by,acp-p
fixing,fix,vvg
it,it,pn
upon,upon,acp-p
a,a,d
fairer,fair,j-c
eye,eye,n1
Who,who,crq-r
dazzling,dazzle,vvg
so,so,av
that,that,d
eye,eye,n1
shall,shall,vmb
be,be,vvi
his,his,po
heed,heed,n1
And,and,cc
give,give,vvb
him,he,pno
light,light,n1
that,that,cs
it,it,pn
was,be,vvd
blinded,blind,vvn
by,by,acp-p
Study,study,n1
is,be,vvz
like,like,acp-p
the,the,d
heaven's,heaven,n1g
glorious,glorious,j
sun,sun,n1
That,that,cs
will,will,vmb
not,not,xx
be,be,vvi
deep-searched,deep-searched,j
with,with,acp-p
saucy,saucy,j
looks,look,n2
Small,small,j
have,have,vvb
continual,continual,j
plodders,plodder,n2
ever,ever,av
won,win,vvn
Save,save,av_j
base,base,j
authority,authority,n1
from,from,acp-p
others',other,pi2g_d
books,book,n2
These,these,d
earthly,earthly,j
godfathers,godfather,n2
of,of,acp-p
heaven's,heaven,n1g
lights,light,n2
That,that,cs
give,give,vvb
a,a,d
name,name,n1
to,to,acp-p
every,every,d
fixèd,fix,j_vn
star,star,n1
Have,have,vvb
no,no,d-x
more,more,d-c
profit,profit,n1
of,of,acp-p
their,their,po
shining,shine,j_vg
nights,night,n2
Than,than,cs
those,those,d
that,that,cs
walk,walk,vvb
and,and,cc
wot,wot,vvb
not,not,xx
what,what,crq-r
they,they,pns
are,be,vvb
Too,too,av
much,much,d
to,to,acp-cs
know,know,vvi
is,be,vvz
to,to,acp-cs
know,know,vvi
naught,naught,pi-x
but,but,acp-p
fame,fame,n1
And,and,cc
every,every,d
godfather,godfather,n1
can,can,vmb
give,give,vvi
a,a,d
name,name,n1
KING,,
How,how,crq-cs
well,well,av
he's,he|be,pns|vvz
read,read,vvn
to,to,acp-cs
reason,reason,vvi
against,against,acp-p
reading,read,vvg
DUMAINE,,
Proceeded,proceed,vvn
well,well,av
to,to,acp-cs
stop,stop,vvi
all,all,d
good,good,j
proceeding,proceed,n1_vg
LONGAVILLE,,
He,he,pns
weeds,weed,vvz
the,the,d
corn,corn,n1
and,and,cc
still,still,av
lets,let,vvz
grow,grow,vvi
the,the,d
weeding,weed,n1_vg
BEROWNE,,
The,the,d
spring,spring,n1
is,be,vvz
near,near,j
when,when,crq-cs
green,green,j
geese,goose,n2
are,be,vvb
a-breeding,breed,vvg
DUMAINE,,
How,how,crq-q
follows,follow,vvz
that,that,d
BEROWNE,,
Fit,fit,j
in,in,acp-p
his,his,po
place,place,n1
and,and,cc
time,time,n1
DUMAINE,,
In,in,acp-p
reason,reason,n1
nothing,nothing,pi-x
BEROWNE,,
Something,something,pi
then,then,av
in,in,acp-p
rhyme,rhyme,n1
KING,,
Berowne,Berowne,n1-nn
is,be,vvz
like,like,acp-p
an,a,d
envious,envious,j
sneaping,sneap,j_vg
frost,frost,n1
That,that,cs
bites,bite,vvz
the,the,d
firstborn,first-born,j
infants,infant,n2
of,of,acp-p
the,the,d
spring,spring,n1
BEROWNE,,
Well,well,uh_mi
say,say,vvb
I,i,pns
am,be,vvm
Why,why,crq-q
should,shall,vmd
proud,proud,j
summer,summer,n1
boast,boast,vvi
Before,before,acp-cs
the,the,d
birds,bird,n2
have,have,vvb
any,any,d
cause,cause,n1
to,to,acp-cs
sing,sing,vvi
Why,why,crq-q
should,shall,vmd
I,i,pns
joy,joy,vvi
in,in,acp-p
any,any,d
abortive,abortive,j
birth,birth,n1
At,at,acp-p
Christmas,Christmas,n1-nn
I,i,pns
no,no,av-x_d
more,more,av-c_d
desire,desire,vvb
a,a,d
rose,rose,n1
Than,than,cs
wish,wish,vvb
a,a,d
snow,snow,n1
in,in,acp-p
May's,May,n1g-nn
new-fangled,new-fangled,j
shows,show,n2
But,but,acp-cc
like,like,j
of,of,acp-p
each,each,d
thing,thing,n1
that,that,cs
in,in,acp-p
season,season,n1
grows,grow,vvz
So,so,av
you,you,pn
to,to,acp-cs
study,study,vvi
now,now,av
it,it,pn
is,be,vvz
too,too,av
late,late,j
Climb,climb,vvb
o'er,over,acp-av
the,the,d
house,house,n1
to,to,acp-cs
unlock,unlock,vvi
the,the,d
little,little,j
gate,gate,n1
KING,,
Well,well,uh_mi
sit,sit,vvb
you,you,pn
out,out,av
Go,go,vvb
home,home,av_n
Berowne,Berowne,n1-nn
Adieu,adieu,uh_n
BEROWNE,,
No,no,uh-x
my,my,po
good,good,j
lord,lord,n1
I,i,pns
have,have,vvb
sworn,swear,vvn
to,to,acp-cs
stay,stay,vvi
with,with,acp-p
you,you,pn
And,and,cc
though,though,cs
I,i,pns
have,have,vvb
for,for,acp-p
barbarism,barbarism,n1
spoke,speak,vvn
more,more,av-c_d
Than,than,cs
for,for,acp-p
that,that,d
angel,angel,n1
knowledge,knowledge,n1
you,you,pn
can,can,vmb
say,say,vvi
Yet,yet,av
confident,confident,j
I'll,i|will,pns|vmb
keep,keep,vvi
what,what,crq-r
I,i,pns
have,have,vvb
sworn,swear,vvn
And,and,cc
bide,bide,vvb
the,the,d
penance,penance,n1
of,of,acp-p
each,each,d
three,three,crd
years',year,n2g
day,day,n1
Give,give,vvb
me,i,pno
the,the,d
paper,paper,n1
Let,let,vvb
me,i,pno
read,read,vvi
the,the,d
same,same,d
And,and,cc
to,to,acp-p
the,the,d
strictest,strict,j-s
decrees,decree,n2
I'll,i|will,pns|vmb
write,write,vvi
my,my,po
name,name,n1
KING,,
How,how,crq-cs
well,well,av
this,this,d
yielding,yield,j_vg
rescues,rescue,vvz
thee,thou,pno
from,from,acp-p
shame,shame,n1
BEROWNE,,
reads,,
Item,item,n1
That,that,cs
no,no,d-x
woman,woman,n1
shall,shall,vmb
come,come,vvi
within,within,acp-p
a,a,d
mile,mile,n1
of,of,acp-p
my,my,po
court,court,n1
Hath,have,vvz
this,this,d
been,be,vvn
proclaimed,proclaim,vvn
LONGAVILLE,,
Four,four,crd
days,day,n2
ago,ago,av
BEROWNE,,
Let's,let|we,vvb|pno
see,see,vvi
the,the,d
penalty,penalty,n1
Reads,,
On,on,acp-p
pain,pain,n1
of,of,acp-p
losing,lose,vvg
her,her,po
tongue,tongue,n1
Who,who,crq-q
devised,devise,vvd
this,this,d
penalty,penalty,n1
LONGAVILLE,,
Marry,marry,uh
that,that,d
did,do,vvd
I,i,pns
BEROWNE,,
Sweet,sweet,j
lord,lord,n1
and,and,cc
why,why,crq-q
LONGAVILLE,,
To,to,acp-p
fright,fright,vvi
them,they,pno
hence,hence,av
with,with,acp-p
that,that,d
dread,dread,j
penalty,penalty,n1
BEROWNE,,
A,a,d
dangerous,dangerous,j
law,law,n1
against,against,acp-p
gentility,gentility,n1
Reads,,
Item,item,n1
If,if,cs
any,any,d
man,man,n1
be,be,vvb
seen,see,vvn
to,to,acp-cs
talk,talk,vvi
with,with,acp-p
a,a,d
woman,woman,n1
within,within,acp-p
the,the,d
term,term,n1
of,of,acp-p
three,three,crd
years,year,n2
he,he,pns
shall,shall,vmb
endure,endure,vvi
such,such,d
public,public,j
shame,shame,n1
as,as,acp-cs
the,the,d
rest,rest,n1
of,of,acp-p
the,the,d
court,court,n1
can,can,vmb
possible,possible,av_j
devise,devise,vvb
This,this,d
article,article,n1
my,my,po
liege,liege,n1
yourself,yourself,px
must,must,vmb
break,break,vvi
For,for,acp-p
well,well,av
you,you,pn
know,know,vvb
here,here,av
comes,come,vvz
in,in,acp-p
embassy,embassy,n1
The,the,d
French,French,j-nn
king's,king,n1g
daughter,daughter,n1
with,with,acp-p
yourself,yourself,px
to,to,acp-cs
speak,speak,vvi
A,a,d
maid,maid,n1
of,of,acp-p
grace,grace,n1
and,and,cc
complete,complete,j
majesty,majesty,n1
About,about,acp-p
surrender,surrender,n1
up,up,acp-av
of,of,acp-p
Aquitaine,Aquitaine,n1-nn
To,to,acp-p
her,her,po
decrepit,decrepit,j
sick,sick,j
and,and,cc
bedrid,bedrid,j
father,father,n1
Therefore,therefore,av
this,this,d
article,article,n1
is,be,vvz
made,make,vvn
in,in,acp-p
vain,vain,j
Or,or,cc
vainly,vain,av_j
comes,come,vvz
th',the,d
admirèd,admire,j_vn
princess,princess,n1
hither,hither,av
KING,,
What,what,crq-q
say,say,vvb
you,you,pn
lords,lord,n2
Why,why,crq-cs
this,this,d
was,be,vvd
quite,quite,av
forgot,forget,vvn
BEROWNE,,
So,so,av
study,study,vvb
evermore,evermore,av
is,be,vvz
overshot,overshoot,vvn
While,while,cs
it,it,pn
doth,do,vvz
study,study,vvi
to,to,acp-cs
have,have,vvi
what,what,crq-r
it,it,pn
would,will,vmd
It,it,pn
doth,do,vvz
forget,forget,vvi
to,to,acp-cs
do,do,vvi
the,the,d
thing,thing,n1
it,it,pn
should,shall,vmd
And,and,cc
when,when,crq-cs
it,it,pn
hath,have,vvz
the,the,d
thing,thing,n1
it,it,pn
hunteth,hunt,vvz
most,most,d-s
'Tis,it|be,pn|vvz
won,win,vvn
as,as,acp-cs
towns,town,n2
with,with,acp-p
fire,fire,n1
so,so,av
won,win,vvn
so,so,av
lost,lose,vvn
KING,,
We,we,pns
must,must,vmb
of,of,acp-p
force,force,n1
dispense,dispense,vvi
with,with,acp-p
this,this,d
decree,decree,n1
She,she,pns
must,must,vmb
lie,lie,vvi
here,here,av
on,on,acp-p
mere,mere,j
necessity,necessity,n1
BEROWNE,,
Necessity,necessity,n1
will,will,vmb
make,make,vvi
us,we,pno
all,all,d
forsworn,forswear,vvn
Three,three,crd
thousand,thousand,crd
times,time,n2
within,within,acp-p
this,this,d
three,three,crd
years',year,n2g
space,space,n1
For,for,acp-p
every,every,d
man,man,n1
with,with,acp-p
his,his,po
affects,affect,n2
is,be,vvz
born,bear,vvn
Not,not,xx
by,by,acp-p
might,might,n1
mastered,master,vvn
but,but,acp-p
by,by,acp-p
special,special,j
grace,grace,n1
If,if,cs
I,i,pns
break,break,vvb
faith,faith,n1
this,this,d
word,word,n1
shall,shall,vmb
speak,speak,vvi
for,for,acp-p
me,i,pno
I,i,pns
am,be,vvm
forsworn,forswear,vvn
on,on,acp-p
mere,mere,j
necessity,necessity,n1
So,so,av
to,to,acp-p
the,the,d
laws,law,n2
at,at,acp-p
large,large,av_j
I,i,pns
write,write,vvb
my,my,po
name,name,n1
And,and,cc
he,he,pns
that,that,cs
breaks,break,vvz
them,they,pno
in,in,acp-p
the,the,d
least,least,d-s
degree,degree,n1
Stands,stand,vvz
in,in,acp-p
attainder,attainder,n1
of,of,acp-p
eternal,eternal,j
shame,shame,n1
Suggestions,suggestion,n2
are,be,vvb
to,to,acp-p
other,other,pi_d
as,as,acp-p
to,to,acp-p
me,i,pno
But,but,acp-cc
I,i,pns
believe,believe,vvb
although,although,cs
I,i,pns
seem,seem,vvb
so,so,av
loath,loath,j
I,i,pns
am,be,vvm
the,the,d
last,last,ord
that,that,cs
will,will,vmb
last,last,ord
keep,keep,vvi
his,his,po
oath,oath,n1
He,,
signs,,
his,,
name,,
But,but,acp-cc
is,be,vvz
there,there,acp-av
no,no,d-x
quick,quick,j
recreation,recreation,n1
granted,grant,vvn
KING,,
Ay,ay,uh
that,that,d
there,there,acp-av
is,be,vvz
Our,our,po
court,court,n1
you,you,pn
know,know,vvb
is,be,vvz
haunted,haunt,vvn
With,with,acp-p
a,a,d
refinèd,refine,j_vn
traveler,traveller,n1
of,of,acp-p
Spain,Spain,n1-nn
A,a,d
man,man,n1
in,in,acp-p
all,all,d
the,the,d
world's,world,n1g
new,new,j
fashion,fashion,n1
planted,plant,vvn
That,that,cs
hath,have,vvz
a,a,d
mint,mint,n1
of,of,acp-p
phrases,phrase,n2
in,in,acp-p
his,his,po
brain,brain,n1
One,one,pi
who,who,crq-r
the,the,d
music,music,n1
of,of,acp-p
his,his,po
own,own,d
vain,vain,j
tongue,tongue,n1
Doth,do,vvz
ravish,ravish,vvi
like,like,acp-p
enchanting,enchant,j_vg
harmony,harmony,n1
A,a,d
man,man,n1
of,of,acp-p
compliments,compliment,n2
whom,who,crq-ro
right,right,n1_j
and,and,cc
wrong,wrong,j
Have,have,vvb
chose,choose,vvn
as,as,acp-p
umpire,umpire,n1
of,of,acp-p
their,their,po
mutiny,mutiny,n1
This,this,d
child,child,n1
of,of,acp-p
fancy,fancy,n1
that,that,cs
Armado,Armado,n1-nn
hight,hight,vvb
For,for,acp-p
interim,interim,n1
to,to,acp-p
our,our,po
studies,study,n2
shall,shall,vmb
relate,relate,vvi
In,in,acp-p
high-born,high-born,j
words,word,n2
the,the,d
worth,worth,n1
of,of,acp-p
many,many,d
a,a,d
knight,knight,n1
From,from,acp-p
tawny,tawny,j
Spain,Spain,n1-nn
lost,lose,vvn
in,in,acp-p
the,the,d
world's,world,n1g
debate,debate,n1
How,how,crq-cs
you,you,pn
delight,delight,vvb
my,my,po
lords,lord,n2
I,i,pns
know,know,vvb
not,not,xx
I,i,pns
But,but,acp-cc
I,i,pns
protest,protest,vvb
I,i,pns
love,love,vvb
to,to,acp-cs
hear,hear,vvi
him,he,pno
lie,lie,vvi
And,and,cc
I,i,pns
will,will,vmb
use,use,vvi
him,he,pno
for,for,acp-p
my,my,po
minstrelsy,minstrelsy,n1
BEROWNE,,
Armado,Armado,n1-nn
is,be,vvz
a,a,d
most,most,av-s_d
illustrious,illustrious,j
wight,wight,n1
A,a,d
man,man,n1
of,of,acp-p
fire-new,fire-new,j
words,word,n2
fashion's,fashion,n1g
own,own,d
knight,knight,n1
LONGAVILLE,,
Costard,Costard,n1-nn
the,the,d
swain,swain,n1
and,and,cc
he,he,pns
shall,shall,vmb
be,be,vvi
our,our,po
sport,sport,n1
And,and,cc
so,so,av
to,to,acp-cs
study,study,vvi
three,three,crd
years,year,n2
is,be,vvz
but,but,acp-av
short,short,j
Enter,,
Dull,,
a,,
Constable,,
with,,
a,,
letter,,
and,,
Costard,,
DULL,,
Which,which,crq-q
is,be,vvz
the,the,d
Duke's,duke,n1g
own,own,d
person,person,n1
BEROWNE,,
This,this,d
fellow,fellow,n1
What,what,crq-q
wouldst,will,vmd2
DULL,,
I,i,pns
myself,myself,px
reprehend,reprehend,vvb
his,his,po
own,own,d
person,person,n1
for,for,acp-cs
I,i,pns
am,be,vvm
his,his,po
Grace's,grace,n1g
farborough,farborough,n1
But,but,acp-cc
I,i,pns
would,will,vmd
see,see,vvi
his,his,po
own,own,d
person,person,n1
in,in,acp-p
flesh,flesh,n1
and,and,cc
blood,blood,n1
BEROWNE,,
This,this,d
is,be,vvz
he,he,pns
DULL,,
to,,
King,,
Signior,signior,n1
Arm-,Armado,n1-nn
Arm-,Armado,n1-nn
commends,commend,vvz
you,you,pn
There's,there|be,acp-av|vvz
villainy,villainy,n1
abroad,abroad,av
This,this,d
letter,letter,n1
will,will,vmb
tell,tell,vvi
you,you,pn
more,more,av-c_d
He,,
gives,,
the,,
letter,,
to,,
the,,
King,,
COSTARD,,
Sir,sir,n1
the,the,d
contempts,contempt,n2
thereof,thereof,av
are,be,vvb
as,as,acp-cs
touching,touch,vvg
me,i,pno
KING,,
A,a,d
letter,letter,n1
from,from,acp-p
the,the,d
magnificent,magnificent,j
Armado,Armado,n1-nn
BEROWNE,,
How,how,crq-cs
low,low,j
soever,soever,av
the,the,d
matter,matter,n1
I,i,pns
hope,hope,vvb
in,in,acp-p
God,God,n1-nn
for,for,acp-p
high,high,j
words,word,n2
LONGAVILLE,,
A,a,d
high,high,j
hope,hope,n1
for,for,acp-p
a,a,d
low,low,j
heaven,heaven,n1
God,God,n1-nn
grant,grant,vvb
us,we,pno
patience,patience,n1
BEROWNE,,
To,to,acp-cs
hear,hear,vvi
or,or,cc
forbear,forbear,vvb
hearing,hear,vvg
LONGAVILLE,,
To,to,acp-cs
hear,hear,vvi
meekly,meek,av_j
sir,sir,n1
and,and,cc
to,to,acp-cs
laugh,laugh,vvi
moderately,moderate,av_j
or,or,cc
to,to,acp-cs
forbear,forbear,vvi
both,both,d
BEROWNE,,
Well,well,uh_mi
sir,sir,n1
be,be,vvb
it,it,pn
as,as,acp-cs
the,the,d
style,style,n1
shall,shall,vmb
give,give,vvi
us,we,pno
cause,cause,n1
to,to,acp-cs
climb,climb,vvi
in,in,acp-p
the,the,d
merriness,merriness,n1
COSTARD,,
