standard,lemma,postag
He,,
exits,,
GONZALO,,
I,i,pns
have,have,vvb
great,great,j
comfort,comfort,n1
from,from,acp-p
this,this,d
fellow,fellow,n1
Methinks,methinks,vvz
he,he,pns
hath,have,vvz
no,no,d-x
drowning,drown,j_vg
mark,mark,n1
upon,upon,acp-p
him,he,pno
His,his,po
complexion,complexion,n1
is,be,vvz
perfect,perfect,j
gallows,gallow,n2
Stand,stand,vvb
fast,fast,av_j
good,good,j
Fate,fate,n1
to,to,acp-p
his,his,po
hanging,hang,n1_vg
Make,make,vvb
the,the,d
rope,rope,n1
of,of,acp-p
his,his,po
destiny,destiny,n1
our,our,po
cable,cable,n1
for,for,acp-p
our,our,po
own,own,d
doth,do,vvz
little,little,j
advantage,advantage,n1
If,if,cs
he,he,pns
be,be,vvb
not,not,xx
born,bear,vvn
to,to,acp-cs
be,be,vvi
hanged,hang,vvn
our,our,po
case,case,n1
is,be,vvz
miserable,miserable,j
He,,
exits,,
with,,
Alonso,,
Sebastian,,
and,,
the,,
other,,
courtiers,,
Enter,,
Boatswain,,
BOATSWAIN,,
Down,down,acp-av
with,with,acp-p
the,the,d
topmast,topmast,n1
Yare,yare,j
Lower,low,av-c_j
lower,low,av-c_j
Bring,bring,vvb
her,she,pno
to,to,acp-cs
try,try,vvi
wi',with,acp-p
th',the,d
main,main,n1
course,course,n1
A,,
cry,,
within,,
A,a,d
plague,plague,n1
upon,upon,acp-p
this,this,d
howling,howl,n1_vg
They,they,pns
are,be,vvb
louder,loud,j-c
than,than,cs
the,the,d
weather,weather,n1
or,or,cc
our,our,po
office,office,n1
Enter,,
Sebastian,,
Antonio,,
and,,
Gonzalo,,
Yet,yet,av
again,again,av
What,what,crq-q
do,do,vvb
you,you,pn
here,here,av
Shall,shall,vmb
we,we,pns
give,give,vvi
o'er,over,acp-av
and,and,cc
drown,drown,vvi
Have,have,vvb
you,you,pn
a,a,d
mind,mind,n1
to,to,acp-cs
sink,sink,vvi
SEBASTIAN,,
A,a,d
pox,pox,n1
o',of,acp-p
your,your,po
throat,throat,n1
you,you,pn
bawling,bawl,j_vg
blasphemous,blasphemous,j
incharitable,incharitable,j
dog,dog,n1
BOATSWAIN,,
Work,work,vvb
you,you,pn
then,then,av
ANTONIO,,
Hang,hang,vvb
cur,cur,n1
hang,hang,vvb
you,you,pn
whoreson,whoreson,n1
insolent,insolent,j
noisemaker,noisemaker,n1
We,we,pns
are,be,vvb
less,less,av-c_d
afraid,afraid,j
to,to,acp-cs
be,be,vvi
drowned,drown,vvn
than,than,cs
thou,thou,pns
art,be,vv2
GONZALO,,
I'll,i|will,pns|vmb
warrant,warrant,vvi
him,he,pno
for,for,acp-p
drowning,drown,vvg
though,though,cs
the,the,d
ship,ship,n1
were,be,vvd
no,no,av-x_d
stronger,strong,j-c
than,than,cs
a,a,d
nutshell,nutshell,n1
and,and,cc
as,as,acp-av
leaky,leaky,j
as,as,acp-cs
an,a,d
unstanched,unstaunched,j_vn
wench,wench,n1
BOATSWAIN,,
Lay,lay,vvb
her,her,po
ahold,ahold,av
ahold,ahold,av
Set,set,vvb
her,her,po
two,two,crd
courses,course,n2
Off,off,acp-av
to,to,acp-p
sea,sea,n1
again,again,av
Lay,lay,vvb
her,she,pno
off,off,acp-av
Enter,,
more,,
Mariners,,
wet,,
MARINERS,,
All,all,d
lost,lose,vvn
To,to,acp-p
prayers,prayer,n2
to,to,acp-p
prayers,prayer,n2
All,all,av_d
lost,lose,vvn
Mariners,,
exit,,
BOATSWAIN,,
What,what,crq-q
must,must,vmb
our,our,po
mouths,mouth,n2
be,be,vvi
cold,cold,j
GONZALO,,
The,the,d
King,king,n1
and,and,cc
Prince,prince,n1
at,at,acp-p
prayers,prayer,n2
Let's,let|we,vvb|pno
assist,assist,vvi
them,they,pno
for,for,acp-p
our,our,po
case,case,n1
is,be,vvz
as,as,acp-cs
theirs,they,png
SEBASTIAN,,
I,i,pns
am,be,vvm
out,out,av
of,of,acp-p
patience,patience,n1
ANTONIO,,
We,we,pns
are,be,vvb
merely,mere,av_j
cheated,cheat,vvn
of,of,acp-p
our,our,po
lives,life,n2
by,by,acp-p
drunkards,drunkard,n2
This,this,d
wide-chopped,wide-chapped,j
rascal,rascal,n1
would,will,vmd
thou,thou,pns
mightst,may,vmd2
lie,lie,vvi
drowning,drown,vvg
the,the,d
washing,wash,n1_vg
of,of,acp-p
ten,ten,crd
tides,tide,n2
Boatswain,,
exits,,
GONZALO,,
He'll,he|will,pns|vmb
be,be,vvi
hanged,hang,vvn
yet,yet,av
though,though,cs
every,every,d
drop,drop,n1
of,of,acp-p
water,water,n1
swear,swear,vvb
against,against,acp-p
it,it,pn
and,and,cc
gape,gape,vvb
at,at,acp-p
wid'st,wide,j-s
to,to,acp-cs
glut,glut,vvi
him,he,pno
A,,
confused,,
noise,,
within,,
Mercy,mercy,n1
on,on,acp-p
us,we,pno
We,we,pns
split,split,vvb
we,we,pns
split,split,vvb
Farewell,farewell,uh_n
my,my,po
wife,wife,n1
and,and,cc
children,child,n2
Farewell,farewell,uh_n
brother,brother,n1
We,we,pns
split,split,vvb
we,we,pns
split,split,vvb
we,we,pns
split,split,vvb
ANTONIO,,
Let's,let|we,vvb|pno
all,all,d
sink,sink,vvi
wi',with,acp-p
th',the,d
King,king,n1
SEBASTIAN,,
Let's,let|we,vvb|pno
take,take,vvi
leave,leave,n1
of,of,acp-p
him,he,pno
He,,
exits,,
with,,
Antonio,,
GONZALO,,
Now,now,av
would,will,vmd
I,i,pns
give,give,vvi
a,a,d
thousand,thousand,crd
furlongs,furlong,n2
of,of,acp-p
sea,sea,n1
for,for,acp-p
an,a,d
acre,acre,n1
of,of,acp-p
barren,barren,j
ground,ground,n1
long,long,j
heath,heath,n1
brown,brown,j
furze,furze,n1
anything,anything,pi
The,the,d
wills,will,n2
above,above,acp-av
be,be,vvb
done,do,vvn
but,but,acp-cc
I,i,pns
would,will,vmd
fain,fain,av_j
die,die,vvi
a,a,d
dry,dry,j
death,death,n1
He,,
exits,,
Scene,,
2,,
Enter,,
Prospero,,
and,,
Miranda,,
MIRANDA,,
If,if,cs
by,by,acp-p
your,your,po
art,art,n1
my,my,po
dearest,dear,j-s
father,father,n1
you,you,pn
have,have,vvb
Put,put,vvn
the,the,d
wild,wild,j
waters,water,n2
in,in,acp-p
this,this,d
roar,roar,n1
allay,allay,vvb
them,they,pno
The,the,d
sky,sky,n1
it,it,pn
seems,seem,vvz
would,will,vmd
pour,pour,vvi
down,down,acp-av
stinking,stink,j_vg
pitch,pitch,n1
But,but,acp-cc
that,that,cs
the,the,d
sea,sea,n1
mounting,mount,vvg
to,to,acp-p
th',the,d
welkin's,welkin,n1g
cheek,cheek,n1
Dashes,dash,vvz
the,the,d
fire,fire,n1
out,out,av
O,oh,uh
I,i,pns
have,have,vvb
suffered,suffer,vvn
With,with,acp-p
those,those,d
that,that,cs
I,i,pns
saw,see,vvd
suffer,suffer,vvb
A,a,d
brave,brave,j
vessel,vessel,n1
Who,who,crq-r
had,have,vvd
no,no,d-x
doubt,doubt,n1
some,some,d
noble,noble,j
creature,creature,n1
in,in,acp-p
her,she,pno
Dashed,dash,vvn
all,all,d
to,to,acp-p
pieces,piece,n2
O,oh,uh
the,the,d
cry,cry,n1
did,do,vvd
knock,knock,vvi
Against,against,acp-p
my,my,po
very,very,j
heart,heart,n1
Poor,poor,j
souls,soul,n2
they,they,pns
perished,perish,vvd
Had,have,vvd
I,i,pns
been,be,vvn
any,any,d
god,god,n1
of,of,acp-p
power,power,n1
I,i,pns
would,will,vmd
Have,have,vvi
sunk,sink,vvn
the,the,d
sea,sea,n1
within,within,acp-p
the,the,d
earth,earth,n1
or,or,cc
ere,ere,acp-p
It,it,pn
should,shall,vmd
the,the,d
good,good,j
ship,ship,n1
so,so,av
have,have,vvi
swallowed,swallow,vvn
and,and,cc
The,the,d
fraughting,fraught,j_vg
souls,soul,n2
within,within,acp-p
her,she,pno
PROSPERO,,
Be,be,vvb
collected,collect,vvn
No,no,d-x
more,more,d-c
amazement,amazement,n1
Tell,tell,vvb
your,your,po
piteous,piteous,j
heart,heart,n1
There's,there|be,acp-av|vvz
no,no,d-x
harm,harm,n1
done,do,vvn
MIRANDA,,
O,oh,uh
woe,woe,n1
the,the,d
day,day,n1
PROSPERO,,
No,no,d-x
harm,harm,n1
I,i,pns
have,have,vvb
done,do,vvn
nothing,nothing,pi-x
but,but,acp-p
in,in,acp-p
care,care,n1
of,of,acp-p
thee,thou,pno
Of,of,acp-p
thee,thou,pno
my,my,po
dear,dear,j
one,one,pi
thee,thou,pno
my,my,po
daughter,daughter,n1
who,who,crq-r
Art,be,vv2
ignorant,ignorant,j
of,of,acp-p
what,what,crq-r
thou,thou,pns
art,be,vv2
naught,naught,pi-x
knowing,know,vvg
Of,of,acp-p
whence,whence,crq-cs
I,i,pns
am,be,vvm
nor,nor,cc-x
that,that,cs
I,i,pns
am,be,vvm
more,more,av-c_d
better,better,j-c
Than,than,cs
Prospero,Prospero,n1-nn
master,master,n1
of,of,acp-p
a,a,d
full,full,j
poor,poor,j
cell,cell,n1
And,and,cc
thy,thy,po
no,no,d-x
greater,great,j-c
father,father,n1
MIRANDA,,
More,more,av-c_d
to,to,acp-cs
know,know,vvi
Did,do,vvd
never,never,av-x
meddle,meddle,vvi
with,with,acp-p
my,my,po
thoughts,thought,n2
PROSPERO,,
'Tis,it|be,pn|vvz
time,time,n1
I,i,pns
should,shall,vmd
inform,inform,vvi
thee,thou,pno
farther,far,av-c_j
Lend,lend,vvb
thy,thy,po
hand,hand,n1
And,and,cc
pluck,pluck,vvb
my,my,po
magic,magic,j
garment,garment,n1
from,from,acp-p
me,i,pno
Putting,,
aside,,
his,,
cloak,,
So,so,av
Lie,lie,vvb
there,there,acp-av
my,my,po
art,art,n1
Wipe,wipe,vvb
thou,thou,pns
thine,thy,po
eyes,eye,n2
Have,have,vvb
comfort,comfort,n1
The,the,d
direful,direful,j
spectacle,spectacle,n1
of,of,acp-p
the,the,d
wrack,wrack,n1
which,which,crq-r
touched,touch,vvd
The,the,d
very,very,j
virtue,virtue,n1
of,of,acp-p
compassion,compassion,n1
in,in,acp-p
thee,thou,pno
I,i,pns
have,have,vvb
with,with,acp-p
such,such,d
provision,provision,n1
in,in,acp-p
mine,my,po
art,art,n1
So,so,av
safely,safe,av_j
ordered,order,vvn
that,that,cs
there,there,acp-av
is,be,vvz
no,no,d-x
soul,soul,n1
No,no,uh-x
not,not,xx
so,so,av
much,much,d
perdition,perdition,n1
as,as,acp-p
an,a,d
hair,hair,n1
Betid,betide,vvd
to,to,acp-p
any,any,d
creature,creature,n1
in,in,acp-p
the,the,d
vessel,vessel,n1
Which,which,crq-r
thou,thou,pns
heard'st,hear,vvd2
cry,cry,vvi
which,which,crq-r
thou,thou,pns
saw'st,see,vvd2
sink,sink,vvi
Sit,sit,vvb
down,down,acp-av
For,for,acp-p
thou,thou,pns
must,must,vmb
now,now,av
know,know,vvi
farther,far,av-c_j
They,,
sit,,
MIRANDA,,
You,you,pn
have,have,vvb
often,often,av
Begun,begin,vvn
to,to,acp-cs
tell,tell,vvi
me,i,pno
what,what,crq-r
I,i,pns
am,be,vvm
but,but,acp-cc
stopped,stop,vvd
And,and,cc
left,leave,vvd
me,i,pno
to,to,acp-p
a,a,d
bootless,bootless,j
inquisition,inquisition,n1
Concluding,conclude,vvg
Stay,stay,vvb
Not,not,xx
yet,yet,av
PROSPERO,,
The,the,d
hour's,hour|be,n1|vvz
now,now,av
come,come,vvn
The,the,d
very,very,av
minute,minute,n1
bids,bid,vvz
thee,thou,pno
ope,open,vvb
thine,thy,po
ear,ear,n1
Obey,obey,vvi
and,and,cc
be,be,vvb
attentive,attentive,j
Canst,can,vm2
thou,thou,pns
remember,remember,vvi
A,a,d
time,time,n1
before,before,acp-cs
we,we,pns
came,come,vvd
unto,unto,acp-p
this,this,d
cell,cell,n1
I,i,pns
do,do,vvb
not,not,xx
think,think,vvi
thou,thou,pns
canst,can,vm2
for,for,acp-p
then,then,av
thou,thou,pns
wast,be,vvd2
not,not,xx
Out,out,av
three,three,crd
years,year,n2
old,old,j
MIRANDA,,
Certainly,certain,av_j
sir,sir,n1
I,i,pns
can,can,vmb
PROSPERO,,
By,by,acp-p
what,what,crq-q
By,by,acp-p
any,any,d
other,other,d
house,house,n1
or,or,cc
person,person,n1
Of,of,acp-p
anything,anything,pi
the,the,d
image,image,n1
tell,tell,vvb
me,i,pno
that,that,cs
Hath,have,vvz
kept,keep,vvn
with,with,acp-p
thy,thy,po
remembrance,remembrance,n1
MIRANDA,,
'Tis,it|be,pn|vvz
far,far,av_j
off,off,acp-av
And,and,cc
rather,rather,av-c
like,like,acp-p
a,a,d
dream,dream,n1
than,than,cs
an,a,d
assurance,assurance,n1
That,that,cs
my,my,po
remembrance,remembrance,n1
warrants,warrant,vvz
Had,have,vvd
I,i,pns
not,not,xx
Four,four,crd
or,or,cc
five,five,crd
women,woman,n2
once,once,acp-av
that,that,cs
tended,tend,vvd
me,i,pno
PROSPERO,,
Thou,thou,pns
hadst,have,vvd2
and,and,cc
more,more,av-c_d
Miranda,Miranda,n1-nn
But,but,acp-cc
how,how,crq-q
is,be,vvz
it,it,pn
That,that,cs
this,this,d
lives,live,vvz
in,in,acp-p
thy,thy,po
mind,mind,n1
What,what,crq-q
seest,see,vv2
thou,thou,pns
else,else,av
In,in,acp-p
the,the,d
dark,dark,j
backward,backward,j
and,and,cc
abysm,abyss,n1
of,of,acp-p
time,time,n1
If,if,cs
thou,thou,pns
rememb'rest,remember,vv2
aught,aught,pi
ere,ere,acp-cs
thou,thou,pns
cam'st,come,vvd2
here,here,av
How,how,crq-cs
thou,thou,pns
cam'st,come,vvd2
here,here,av
thou,thou,pns
mayst,may,vm2
MIRANDA,,
But,but,acp-cc
that,that,d
I,i,pns
do,do,vvb
not,not,xx
PROSPERO,,
Twelve,twelve,crd
year,year,n1
since,since,acp-cs
Miranda,Miranda,n1-nn
twelve,twelve,crd
year,year,n1
since,since,acp-cs
Thy,thy,po
father,father,n1
was,be,vvd
the,the,d
Duke,duke,n1
of,of,acp-p
Milan,Milan,n1-nn
and,and,cc
A,a,d
prince,prince,n1
of,of,acp-p
power,power,n1
MIRANDA,,
Sir,sir,n1
are,be,vvb
not,not,xx
you,you,pn
my,my,po
father,father,n1
PROSPERO,,
Thy,thy,po
mother,mother,n1
was,be,vvd
a,a,d
piece,piece,n1
of,of,acp-p
virtue,virtue,n1
and,and,cc
She,she,pns
said,say,vvd
thou,thou,pns
wast,be,vvd2
my,my,po
daughter,daughter,n1
And,and,cc
thy,thy,po
father,father,n1
Was,be,vvd
Duke,duke,n1
of,of,acp-p
Milan,Milan,n1-nn
and,and,cc
his,his,po
only,only,j
heir,heir,n1
And,and,cc
princess,princess,n1
no,no,av-x_d
worse,worse,av-c_j
issued,issue,vvn
MIRANDA,,
O,oh,uh
the,the,d
heavens,heaven,n2
What,what,crq-q
foul,foul,j
play,play,n1
had,have,vvd
we,we,pns
that,that,cs
we,we,pns
came,come,vvd
from,from,acp-p
thence,thence,av
Or,or,cc
blessèd,bless,vvn
was,be,vvd
't,it,pn
we,we,pns
did,do,vvd
PROSPERO,,
Both,both,av_d
both,both,av_d
my,my,po
girl,girl,n1
By,by,acp-p
foul,foul,j
play,play,n1
as,as,acp-cs
thou,thou,pns
sayst,say,vv2
were,be,vvd
we,we,pns
heaved,heave,vvn
thence,thence,av
But,but,acp-cc
blessedly,bless,av_vn
holp,help,vvn
hither,hither,av
MIRANDA,,
O,oh,uh
my,my,po
heart,heart,n1
bleeds,bleed,vvz
To,to,acp-cs
think,think,vvi
o',of,acp-p
th',the,d
teen,teen,n1
that,that,cs
I,i,pns
have,have,vvb
turned,turn,vvn
you,you,pn
to,to,acp-cs
Which,which,crq-r
is,be,vvz
from,from,acp-p
my,my,po
remembrance,remembrance,n1
Please,please,vvb
you,you,pn
farther,far,av-c_j
PROSPERO,,
My,my,po
brother,brother,n1
and,and,cc
thy,thy,po
uncle,uncle,n1
called,call,vvn
Antonio,Antonio,n1-nn
I,i,pns
pray,pray,vvb
thee,thou,pno
mark,mark,vvb
me,i,pno
that,that,cs
a,a,d
brother,brother,n1
should,shall,vmd
Be,be,vvb
so,so,av
perfidious,perfidious,j
he,he,pns
whom,who,crq-ro
next,next,ord
thyself,thyself,px
Of,of,acp-p
all,all,d
the,the,d
world,world,n1
I,i,pns
loved,love,vvd
and,and,cc
to,to,acp-p
him,he,pno
put,put,vvd
The,the,d
manage,manage,n1
of,of,acp-p
my,my,po
state,state,n1
as,as,acp-cs
at,at,acp-p
that,that,d
time,time,n1
Through,through,acp-p
all,all,d
the,the,d
signories,signory,n2
it,it,pn
was,be,vvd
the,the,d
first,first,ord
And,and,cc
Prospero,Prospero,n1-nn
the,the,d
prime,prime,j
duke,duke,n1
being,be,vvg
so,so,av
reputed,repute,vvn
In,in,acp-p
dignity,dignity,n1
and,and,cc
for,for,acp-p
the,the,d
liberal,liberal,j
arts,art,n2
Without,without,acp-p
a,a,d
parallel,parallel,n1
Those,those,d
being,be,vvg
all,all,av_d
my,my,po
study,study,n1
The,the,d
government,government,n1
I,i,pns
cast,cast,vvd
upon,upon,acp-p
my,my,po
brother,brother,n1
And,and,cc
to,to,acp-p
my,my,po
state,state,n1
grew,grow,vvd
stranger,stranger,n1
being,be,vvg
transported,transport,vvn
And,and,cc
rapt,rapt,j_vn
in,in,acp-p
secret,secret,j
studies,study,n2
Thy,thy,po
false,false,j
uncle,uncle,n1
Dost,do,vv2
thou,thou,pns
attend,attend,vvi
me,i,pno
MIRANDA,,
Sir,sir,n1
most,most,av-s_d
heedfully,heedful,av_j
PROSPERO,,
Being,be,vvg
once,once,acp-av
perfected,perfect,vvn
how,how,crq-cs
to,to,acp-cs
grant,grant,vvi
suits,suit,n2
How,how,crq-cs
to,to,acp-cs
deny,deny,vvi
them,they,pno
who,who,crq-r
t',to,acp-cs
advance,advance,vvi
and,and,cc
who,who,crq-r
To,to,acp-cs
trash,trash,vvi
for,for,acp-p
overtopping,overtop,vvg
new,new,j
created,create,vvn
The,the,d
creatures,creature,n2
that,that,cs
were,be,vvd
mine,i,png
I,i,pns
say,say,vvb
or,or,cc
changed,change,vvd
'em,they,pno
Or,or,cc
else,else,av
new,new,j
formed,form,vvd
'em,they,pno
having,have,vvg
both,both,av_d
the,the,d
key,key,n1
Of,of,acp-p
officer,officer,n1
and,and,cc
office,office,n1
set,set,vvb
all,all,d
hearts,heart,n2
i',in,acp-p
th',the,d
state,state,n1
To,to,acp-p
what,what,crq-r
tune,tune,n1
pleased,please,vvd
his,his,po
ear,ear,n1
that,that,cs
now,now,av
he,he,pns
was,be,vvd
The,the,d
ivy,ivy,n1
which,which,crq-r
had,have,vvd
hid,hide,vvn
my,my,po
princely,princely,j
trunk,trunk,n1
And,and,cc
sucked,suck,vvd
my,my,po
verdure,verdure,n1
out,out,av
on,on,acp-p
't,it,pn
Thou,thou,pns
attend'st,attend,vv2
not,not,xx
MIRANDA,,
O,oh,uh
good,good,j
sir,sir,n1
I,i,pns
do,do,vvb
PROSPERO,,
I,i,pns
pray,pray,vvb
thee,thou,pno
mark,mark,vvb
me,i,pno
I,i,pns
thus,thus,av
neglecting,neglect,vvg
worldly,worldly,j
ends,end,n2
all,all,av_d
dedicated,dedicate,vvn
To,to,acp-p
closeness,closeness,n1
and,and,cc
the,the,d
bettering,better,n1_vg
of,of,acp-p
my,my,po
mind,mind,n1
With,with,acp-p
that,that,d
which,which,crq-r
but,but,acp-cc
by,by,acp-p
being,be,vvg
so,so,av
retired,retire,vvn
O'erprized,overprize,vvd
all,all,d
popular,popular,j
rate,rate,n1
in,in,acp-p
my,my,po
false,false,j
brother,brother,n1
Awaked,awake,vvd
an,a,d
evil,evil,j
nature,nature,n1
and,and,cc
my,my,po
trust,trust,n1
Like,like,acp-p
a,a,d
good,good,j
parent,parent,n1
did,do,vvd
beget,beget,vvi
of,of,acp-p
him,he,pno
A,a,d
falsehood,falsehood,n1
in,in,acp-p
its,its,po
contrary,contrary,j
as,as,acp-av
great,great,j
As,as,acp-cs
my,my,po
trust,trust,n1
was,be,vvd
which,which,crq-r
had,have,vvd
indeed,indeed,av
no,no,d-x
limit,limit,n1
A,a,d
confidence,confidence,n1
sans,sans,acp-p
bound,bound,n1
He,he,pns
being,be,vvg
thus,thus,av
lorded,lord,vvn
Not,not,xx
only,only,av_j
with,with,acp-p
what,what,crq-r
my,my,po
revenue,revenue,n1
yielded,yield,vvd
But,but,acp-cc
what,what,crq-q
my,my,po
power,power,n1
might,may,vmd
else,else,av
exact,exact,vvi
like,like,acp-p
one,one,crd
Who,who,crq-r
having,have,vvg
into,into,acp-p
truth,truth,n1
by,by,acp-p
telling,tell,vvg
of,of,acp-p
it,it,pn
Made,make,vvd
such,such,d
a,a,d
sinner,sinner,n1
of,of,acp-p
his,his,po
memory,memory,n1
To,to,acp-cs
credit,credit,vvi
his,his,po
own,own,d
lie,lie,n1
he,he,pns
did,do,vvd
believe,believe,vvi
He,he,pns
was,be,vvd
indeed,indeed,av
the,the,d
Duke,duke,n1
out,out,av
o',of,acp-p
th',the,d
substitution,substitution,n1
And,and,cc
executing,execute,vvg
th',the,d
outward,outward,j
face,face,n1
of,of,acp-p
royalty,royalty,n1
With,with,acp-p
all,all,d
prerogative,prerogative,n1
Hence,hence,av
his,his,po
ambition,ambition,n1
growing,grow,vvg
Dost,do,vv2
thou,thou,pns
hear,hear,vvi
MIRANDA,,
Your,your,po
tale,tale,n1
sir,sir,n1
would,will,vmd
cure,cure,vvi
deafness,deafness,n1
PROSPERO,,
To,to,acp-cs
have,have,vvi
no,no,d-x
screen,screen,n1
between,between,acp-p
this,this,d
part,part,n1
he,he,pns
played,play,vvd
And,and,cc
him,he,pno
he,he,pns
played,play,vvd
it,it,pn
for,for,acp-p
he,he,pns
needs,needs,av
will,will,vmb
be,be,vvi
Absolute,absolute,j
Milan,Milan,n1-nn
Me,i,pno
poor,poor,j
man,man,n1
my,my,po
library,library,n1
Was,be,vvd
dukedom,dukedom,n1
large,large,j
enough,enough,av_d
Of,of,acp-p
temporal,temporal,j
royalties,royalty,n2
He,he,pns
thinks,think,vvz
me,i,pno
now,now,av
incapable,incapable,j
confederates,confederate,n2_j
So,so,av
dry,dry,j
he,he,pns
was,be,vvd
for,for,acp-p
sway,sway,n1
wi',with,acp-p
th',the,d
King,king,n1
of,of,acp-p
Naples,Naples,n1-nn
To,to,acp-cs
give,give,vvi
him,he,pno
annual,annual,j
tribute,tribute,n1
do,do,vvb
him,he,pno
homage,homage,n1
Subject,subject,vvb
his,his,po
coronet,coronet,n1
to,to,acp-p
his,his,po
crown,crown,n1
and,and,cc
bend,bend,vvb
The,the,d
dukedom,dukedom,n1
yet,yet,av
unbowed,unbowed,j_vn
alas,alas,uh
poor,poor,j
Milan,Milan,n1-nn
To,to,acp-p
most,most,d-s
ignoble,ignoble,j
stooping,stoop,n1_vg
MIRANDA,,
O,oh,uh
the,the,d
heavens,heaven,n2
PROSPERO,,
Mark,mark,vvb
his,his,po
condition,condition,n1
and,and,cc
th',the,d
event,event,n1
Then,then,av
tell,tell,vvb
me,i,pno
If,if,cs
this,this,d
might,may,vmd
be,be,vvi
a,a,d
brother,brother,n1
MIRANDA,,
I,i,pns
should,shall,vmd
sin,sin,vvi
To,to,acp-cs
think,think,vvi
but,but,acp-av
nobly,noble,av_j
of,of,acp-p
my,my,po
grandmother,grandmother,n1
Good,good,j
wombs,womb,n2
have,have,vvb
borne,bear,vvn
bad,bad,j
sons,son,n2
PROSPERO,,
Now,now,av
the,the,d
condition,condition,n1
This,this,d
King,king,n1
of,of,acp-p
Naples,Naples,n1-nn
being,be,vvg
an,a,d
enemy,enemy,n1
To,to,acp-p
me,i,pno
inveterate,inveterate,j
hearkens,hearken,vvz
my,my,po
brother's,brother,n1g
suit,suit,n1
Which,which,crq-r
was,be,vvd
