standard,lemma,postag
servitude,servitude,n1
I,i,pns
will,will,vmb
no,no,av-x_d
longer,long,av-c_j
endure,endure,vvi
it,it,pn
though,though,cs
yet,yet,av
I,i,pns
know,know,vvb
no,no,d-x
wise,wise,j
remedy,remedy,n1
how,how,crq-cs
to,to,acp-cs
avoid,avoid,vvi
it,it,pn
Enter,,
Oliver,,
ADAM,,
Yonder,yonder,av_d
comes,come,vvz
my,my,po
master,master,n1
your,your,po
brother,brother,n1
ORLANDO,,
Go,go,vvb
apart,apart,av
Adam,Adam,n1-nn
and,and,cc
thou,thou,pns
shalt,shall,vm2
hear,hear,vvi
how,how,crq-cs
he,he,pns
will,will,vmb
shake,shake,vvi
me,i,pno
up,up,acp-av
Adam,,
steps,,
aside,,
OLIVER,,
Now,now,av
sir,sir,n1
what,what,crq-q
make,make,vvb
you,you,pn
here,here,av
ORLANDO,,
Nothing,nothing,pi-x
I,i,pns
am,be,vvm
not,not,xx
taught,teach,vvn
to,to,acp-cs
make,make,vvi
anything,anything,pi
OLIVER,,
What,what,crq-q
mar,mar,vvb
you,you,pn
then,then,av
sir,sir,n1
ORLANDO,,
Marry,marry,uh
sir,sir,n1
I,i,pns
am,be,vvm
helping,help,vvg
you,you,pn
to,to,acp-cs
mar,mar,vvi
that,that,d
which,which,crq-r
God,God,n1-nn
made,make,vvd
a,a,d
poor,poor,j
unworthy,unworthy,j
brother,brother,n1
of,of,acp-p
yours,you,png
with,with,acp-p
idleness,idleness,n1
OLIVER,,
Marry,marry,uh
sir,sir,n1
be,be,vvb
better,better,av-c_j
employed,employ,vvn
and,and,cc
be,be,vvb
naught,nought,pi-x
awhile,awhile,av
ORLANDO,,
Shall,shall,vmb
I,i,pns
keep,keep,vvi
your,your,po
hogs,hog,n2
and,and,cc
eat,eat,vvi
husks,husk,n2
with,with,acp-p
them,they,pno
What,what,crq-q
prodigal,prodigal,j
portion,portion,n1
have,have,vvb
I,i,pns
spent,spend,vvn
that,that,cs
I,i,pns
should,shall,vmd
come,come,vvi
to,to,acp-p
such,such,d
penury,penury,n1
OLIVER,,
Know,know,vvb
you,you,pn
where,where,crq-cs
you,you,pn
are,be,vvb
sir,sir,n1
ORLANDO,,
O,oh,uh
sir,sir,n1
very,very,av
well,well,av
here,here,av
in,in,acp-p
your,your,po
orchard,orchard,n1
OLIVER,,
Know,know,vvb
you,you,pn
before,before,acp-p
whom,who,crq-ro
sir,sir,n1
ORLANDO,,
Ay,ay,uh
better,better,av-c_j
than,than,cs
him,he,pno
I,i,pns
am,be,vvm
before,before,acp-av
knows,know,vvz
me,i,pno
I,i,pns
know,know,vvb
you,you,pn
are,be,vvb
my,my,po
eldest,elder,j-s
brother,brother,n1
and,and,cc
in,in,acp-p
the,the,d
gentle,gentle,j
condition,condition,n1
of,of,acp-p
blood,blood,n1
you,you,pn
should,shall,vmd
so,so,av
know,know,vvi
me,i,pno
The,the,d
courtesy,courtesy,n1
of,of,acp-p
nations,nation,n2
allows,allow,vvz
you,you,pn
my,my,po
better,better,j-c
in,in,acp-p
that,that,cs
you,you,pn
are,be,vvb
the,the,d
first-born,first-born,j
but,but,acp-cc
the,the,d
same,same,d
tradition,tradition,n1
takes,take,vvz
not,not,xx
away,away,av
my,my,po
blood,blood,n1
were,be,vvd
there,there,acp-av
twenty,twenty,crd
brothers,brother,n2
betwixt,betwixt,acp-p
us,we,pno
I,i,pns
have,have,vvb
as,as,acp-av
much,much,d
of,of,acp-p
my,my,po
father,father,n1
in,in,acp-p
me,i,pno
as,as,acp-cs
you,you,pn
albeit,albeit,cs
I,i,pns
confess,confess,vvb
your,your,po
coming,come,n1_vg
before,before,acp-p
me,i,pno
is,be,vvz
nearer,near,j-c
to,to,acp-p
his,his,po
reverence,reverence,n1
OLIVER,,
threatening,,
Orlando,,
What,what,crq-q
boy,boy,n1
ORLANDO,,
holding,,
off,,
Oliver,,
by,,
the,,
throat,,
Come,come,vvb
come,come,vvb
elder,elder,j-c
brother,brother,n1
you,you,pn
are,be,vvb
too,too,av
young,young,j
in,in,acp-p
this,this,d
OLIVER,,
Wilt,will,vm2
thou,thou,pns
lay,lay,vvi
hands,hand,n2
on,on,acp-p
me,i,pno
villain,villain,n1
ORLANDO,,
I,i,pns
am,be,vvm
no,no,d-x
villain,villain,n1
I,i,pns
am,be,vvm
the,the,d
youngest,young,j-s
son,son,n1
of,of,acp-p
Sir,sir,n1
Rowland,Rowland,n1-nn
de,de,fw-fr
Boys,boy,n2
He,he,pns
was,be,vvd
my,my,po
father,father,n1
and,and,cc
he,he,pns
is,be,vvz
thrice,thrice,av
a,a,d
villain,villain,n1
that,that,cs
says,say,vvz
such,such,d
a,a,d
father,father,n1
begot,beget,vvd
villains,villain,n2
Wert,be,vvd2
thou,thou,pns
not,not,xx
my,my,po
brother,brother,n1
I,i,pns
would,will,vmd
not,not,xx
take,take,vvi
this,this,d
hand,hand,n1
from,from,acp-p
thy,thy,po
throat,throat,n1
till,till,acp-cs
this,this,d
other,other,pi_d
had,have,vvd
pulled,pull,vvn
out,out,av
thy,thy,po
tongue,tongue,n1
for,for,acp-p
saying,say,vvg
so,so,av
Thou,thou,pns
hast,have,vv2
railed,rail,vvn
on,on,acp-p
thyself,thyself,px
ADAM,,
coming,,
forward,,
Sweet,sweet,j
masters,master,n2
be,be,vvb
patient,patient,j
For,for,acp-p
your,your,po
father's,father,n1g
remembrance,remembrance,n1
be,be,vvb
at,at,acp-p
accord,accord,n1
OLIVER,,
to,,
Orlando,,
Let,let,vvb
me,i,pno
go,go,vvi
I,i,pns
say,say,vvb
ORLANDO,,
I,i,pns
will,will,vmb
not,not,xx
till,till,acp-cs
I,i,pns
please,please,vvb
You,you,pn
shall,shall,vmb
hear,hear,vvi
me,i,pno
My,my,po
father,father,n1
charged,charge,vvd
you,you,pn
in,in,acp-p
his,his,po
will,will,n1
to,to,acp-cs
give,give,vvi
me,i,pno
good,good,j
education,education,n1
You,you,pn
have,have,vvb
trained,train,vvn
me,i,pno
like,like,acp-p
a,a,d
peasant,peasant,n1
obscuring,obscure,vvg
and,and,cc
hiding,hide,vvg
from,from,acp-p
me,i,pno
all,all,d
gentlemanlike,gentlemanlike,j
qualities,quality,n2
The,the,d
spirit,spirit,n1
of,of,acp-p
my,my,po
father,father,n1
grows,grow,vvz
strong,strong,j
in,in,acp-p
me,i,pno
and,and,cc
I,i,pns
will,will,vmb
no,no,av-x_d
longer,long,av-c_j
endure,endure,vvi
it,it,pn
Therefore,therefore,av
allow,allow,vvb
me,i,pno
such,such,d
exercises,exercise,n2
as,as,acp-cs
may,may,vmb
become,become,vvi
a,a,d
gentleman,gentleman,n1
or,or,cc
give,give,vvb
me,i,pno
the,the,d
poor,poor,j
allottery,allottery,n1
my,my,po
father,father,n1
left,leave,vvd
me,i,pno
by,by,acp-p
testament,testament,n1
With,with,acp-p
that,that,d
I,i,pns
will,will,vmb
go,go,vvi
buy,buy,vvi
my,my,po
fortunes,fortune,n2
Orlando,,
releases,,
Oliver,,
OLIVER,,
And,and,cc
what,what,crq-q
wilt,will,vm2
thou,thou,pns
do,do,vvi
beg,beg,vvi
when,when,crq-cs
that,that,d
is,be,vvz
spent,spend,vvn
Well,well,uh_mi
sir,sir,n1
get,get,vvb
you,you,pn
in,in,acp-p
I,i,pns
will,will,vmb
not,not,xx
long,long,av_j
be,be,vvi
troubled,trouble,vvn
with,with,acp-p
you,you,pn
You,you,pn
shall,shall,vmb
have,have,vvi
some,some,d
part,part,n1
of,of,acp-p
your,your,po
will,will,n1
I,i,pns
pray,pray,vvb
you,you,pn
leave,leave,vvb
me,i,pno
ORLANDO,,
I,i,pns
will,will,vmb
no,no,av-x_d
further,further,av-c_j
offend,offend,vvi
you,you,pn
than,than,cs
becomes,become,vvz
me,i,pno
for,for,acp-p
my,my,po
good,good,j
OLIVER,,
to,,
Adam,,
Get,get,vvb
you,you,pn
with,with,acp-p
him,he,pno
you,you,pn
old,old,j
dog,dog,n1
ADAM,,
Is,be,vvz
old,old,j
dog,dog,n1
my,my,po
reward,reward,n1
Most,most,av-s_d
true,true,j
I,i,pns
have,have,vvb
lost,lose,vvn
my,my,po
teeth,tooth,n2
in,in,acp-p
your,your,po
service,service,n1
God,God,n1-nn
be,be,vvb
with,with,acp-p
my,my,po
old,old,j
master,master,n1
He,he,pns
would,will,vmd
not,not,xx
have,have,vvi
spoke,speak,vvn
such,such,d
a,a,d
word,word,n1
Orlando,,
and,,
Adam,,
exit,,
OLIVER,,
Is,be,vvz
it,it,pn
even,even,av
so,so,av
Begin,begin,vvb
you,you,pn
to,to,acp-cs
grow,grow,vvi
upon,upon,acp-p
me,i,pno
I,i,pns
will,will,vmb
physic,physic,vvi
your,your,po
rankness,rankness,n1
and,and,cc
yet,yet,av
give,give,vvb
no,no,d-x
thousand,thousand,crd
crowns,crown,n2
neither,neither,av-x_d
Holla,holla,uh
Dennis,Dennis,n1-nn
Enter,,
Dennis,,
DENNIS,,
Calls,call,vvz
your,your,po
Worship,worship,n1
OLIVER,,
Was,be,vvd
not,not,xx
Charles,Charles,n1-nn
the,the,d
Duke's,duke,n1g
wrestler,wrestler,n1
here,here,av
to,to,acp-cs
speak,speak,vvi
with,with,acp-p
me,i,pno
DENNIS,,
So,so,av
please,please,vvb
you,you,pn
he,he,pns
is,be,vvz
here,here,av
at,at,acp-p
the,the,d
door,door,n1
and,and,cc
importunes,importune,vvz
access,access,n1
to,to,acp-p
you,you,pn
OLIVER,,
Call,call,vvb
him,he,pno
in,in,acp-p
Dennis,,
exits,,
'Twill,it|will,pn|vmb
be,be,vvi
a,a,d
good,good,j
way,way,n1
and,and,cc
tomorrow,tomorrow,av_n
the,the,d
wrestling,wrestle,n1_vg
is,be,vvz
Enter,,
Charles,,
CHARLES,,
Good,good,j
morrow,morrow,n1
to,to,acp-p
your,your,po
Worship,worship,n1
OLIVER,,
Good,good,j
Monsieur,monsieur,fw-fr
Charles,Charles,n1-nn
what's,what|be,crq-q|vvz
the,the,d
new,new,j
news,news,n1
at,at,acp-p
the,the,d
new,new,j
court,court,n1
CHARLES,,
There's,there|be,acp-av|vvz
no,no,d-x
news,news,n1
at,at,acp-p
the,the,d
court,court,n1
sir,sir,n1
but,but,acp-cc
the,the,d
old,old,j
news,news,n1
That,that,d
is,be,vvz
the,the,d
old,old,j
duke,duke,n1
is,be,vvz
banished,banish,vvn
by,by,acp-p
his,his,po
younger,young,j-c
brother,brother,n1
the,the,d
new,new,j
duke,duke,n1
and,and,cc
three,three,crd
or,or,cc
four,four,crd
loving,love,j_vg
lords,lord,n2
have,have,vvb
put,put,vvn
themselves,themselves,px
into,into,acp-p
voluntary,voluntary,j
exile,exile,n1
with,with,acp-p
him,he,pno
whose,who,crq-rg
lands,land,n2
and,and,cc
revenues,revenue,n2
enrich,enrich,vvb
the,the,d
new,new,j
duke,duke,n1
Therefore,therefore,av
he,he,pns
gives,give,vvz
them,they,pno
good,good,j
leave,leave,n1
to,to,acp-cs
wander,wander,vvi
OLIVER,,
Can,can,vmb
you,you,pn
tell,tell,vvi
if,if,cs
Rosalind,Rosalind,n1-nn
the,the,d
Duke's,duke,n1g
daughter,daughter,n1
be,be,vvb
banished,banish,vvn
with,with,acp-p
her,her,po
father,father,n1
CHARLES,,
O,oh,uh
no,no,uh-x
for,for,acp-p
the,the,d
Duke's,duke,n1g
daughter,daughter,n1
her,her,po
cousin,cousin,n1
so,so,av
loves,love,vvz
her,she,pno
being,be,vvg
ever,ever,av
from,from,acp-p
their,their,po
cradles,cradle,n2
bred,breed,vvn
together,together,av
that,that,cs
she,she,pns
would,will,vmd
have,have,vvi
followed,follow,vvn
her,her,po
exile,exile,n1
or,or,cc
have,have,vvi
died,die,vvn
to,to,acp-cs
stay,stay,vvi
behind,behind,acp-p
her,she,pno
She,she,pns
is,be,vvz
at,at,acp-p
the,the,d
court,court,n1
and,and,cc
no,no,av-x_d
less,less,av-c_d
beloved,belove,vvn
of,of,acp-p
her,her,po
uncle,uncle,n1
than,than,cs
his,his,po
own,own,d
daughter,daughter,n1
and,and,cc
never,never,av-x
two,two,crd
ladies,lady,n2
loved,love,vvd
as,as,acp-cs
they,they,pns
do,do,vvb
OLIVER,,
Where,where,crq-q
will,will,vmb
the,the,d
old,old,j
duke,duke,n1
live,live,vvi
CHARLES,,
They,they,pns
say,say,vvb
he,he,pns
is,be,vvz
already,already,av
in,in,acp-p
the,the,d
Forest,forest,n1
of,of,acp-p
Arden,Arden,n1-nn
and,and,cc
a,a,d
many,many,d
merry,merry,j
men,man,n2
with,with,acp-p
him,he,pno
and,and,cc
there,there,acp-av
they,they,pns
live,live,vvb
like,like,acp-p
the,the,d
old,old,j
Robin,Robin,n1-nn
Hood,Hood,n1-nn
of,of,acp-p
England,England,n1-nn
They,they,pns
say,say,vvb
many,many,d
young,young,j
gentlemen,gentleman,n2
flock,flock,vvb
to,to,acp-p
him,he,pno
every,every,d
day,day,n1
and,and,cc
fleet,fleet,vvb
the,the,d
time,time,n1
carelessly,careless,av_j
as,as,acp-cs
they,they,pns
did,do,vvd
in,in,acp-p
the,the,d
golden,golden,j
world,world,n1
OLIVER,,
What,what,crq-q
you,you,pn
wrestle,wrestle,vvb
tomorrow,tomorrow,av_n
before,before,acp-p
the,the,d
new,new,j
duke,duke,n1
CHARLES,,
Marry,marry,uh
do,do,vvb
I,i,pns
sir,sir,n1
and,and,cc
I,i,pns
came,come,vvd
to,to,acp-cs
acquaint,acquaint,vvi
you,you,pn
with,with,acp-p
a,a,d
matter,matter,n1
I,i,pns
am,be,vvm
given,give,vvn
sir,sir,n1
secretly,secret,av_j
to,to,acp-cs
understand,understand,vvi
that,that,cs
your,your,po
younger,young,j-c
brother,brother,n1
Orlando,Orlando,n1-nn
hath,have,vvz
a,a,d
disposition,disposition,n1
to,to,acp-cs
come,come,vvi
in,in,acp-p
disguised,disguise,j_vn
against,against,acp-p
me,i,pno
to,to,acp-cs
try,try,vvi
a,a,d
fall,fall,n1
Tomorrow,tomorrow,av_n
sir,sir,n1
I,i,pns
wrestle,wrestle,vvb
for,for,acp-p
my,my,po
credit,credit,n1
and,and,cc
he,he,pns
that,that,cs
escapes,escape,vvz
me,i,pno
without,without,acp-p
some,some,d
broken,break,j_vn
limb,limb,n1
shall,shall,vmb
acquit,acquit,vvi
him,he,pno
well,well,av
Your,your,po
brother,brother,n1
is,be,vvz
but,but,acp-av
young,young,j
and,and,cc
tender,tender,j
and,and,cc
for,for,acp-p
your,your,po
love,love,n1
I,i,pns
would,will,vmd
be,be,vvi
loath,loath,j
to,to,acp-cs
foil,foil,vvi
him,he,pno
as,as,acp-cs
I,i,pns
must,must,vmb
for,for,acp-p
my,my,po
own,own,d
honor,honour,n1
if,if,cs
he,he,pns
come,come,vvb
in,in,acp-p
Therefore,therefore,av
out,out,av
of,of,acp-p
my,my,po
love,love,n1
to,to,acp-p
you,you,pn
I,i,pns
came,come,vvd
hither,hither,av
to,to,acp-cs
acquaint,acquaint,vvi
you,you,pn
withal,withal,av
that,that,d
either,either,av_d
you,you,pn
might,may,vmd
stay,stay,vvi
him,he,pno
from,from,acp-p
his,his,po
intendment,intendment,n1
or,or,cc
brook,brook,vvi
such,such,d
disgrace,disgrace,n1
well,well,av
as,as,acp-cs
he,he,pns
shall,shall,vmb
run,run,vvi
into,into,acp-p
in,in,acp-p
that,that,cs
it,it,pn
is,be,vvz
a,a,d
thing,thing,n1
of,of,acp-p
his,his,po
own,own,d
search,search,n1
and,and,cc
altogether,altogether,av
against,against,acp-p
my,my,po
will,will,n1
OLIVER,,
Charles,Charles,n1-nn
I,i,pns
thank,thank,vvb
thee,thou,pno
for,for,acp-p
thy,thy,po
love,love,n1
to,to,acp-p
me,i,pno
which,which,crq-r
thou,thou,pns
shalt,shall,vm2
find,find,vvi
I,i,pns
will,will,vmb
most,most,av-s_d
kindly,kind,av_j
requite,requite,vvi
I,i,pns
had,have,vvd
myself,myself,px
notice,notice,n1
of,of,acp-p
my,my,po
brother's,brother,n1g
purpose,purpose,n1
herein,herein,av
and,and,cc
have,have,vvb
by,by,acp-p
underhand,underhand,j
means,mean,n2
labored,labour,vvd
to,to,acp-cs
dissuade,dissuade,vvi
him,he,pno
from,from,acp-p
it,it,pn
but,but,acp-cc
he,he,pns
is,be,vvz
resolute,resolute,j
I'll,i|will,pns|vmb
tell,tell,vvi
thee,thou,pno
Charles,Charles,n1-nn
it,it,pn
is,be,vvz
the,the,d
stubbornest,stubborn,j-s
young,young,j
fellow,fellow,n1
of,of,acp-p
France,France,n1-nn
full,full,j
of,of,acp-p
ambition,ambition,n1
an,a,d
envious,envious,j
emulator,emulator,n1
of,of,acp-p
every,every,d
man's,man,n1g
good,good,j
parts,part,n2
a,a,d
secret,secret,j
and,and,cc
villainous,villainous,j
contriver,contriver,n1
against,against,acp-p
me,i,pno
his,his,po
natural,natural,j
brother,brother,n1
Therefore,therefore,av
use,use,vvb
thy,thy,po
discretion,discretion,n1
I,i,pns
had,have,vvd
as,as,acp-av
lief,lief,av_j
thou,thou,pns
didst,do,vvd2
break,break,vvb
his,his,po
neck,neck,n1
as,as,acp-cs
his,his,po
finger,finger,n1
And,and,cc
thou,thou,pns
wert,be,vvd2
best,best,av-s_j
look,look,vvi
to,to,acp-p
't,it,pn
for,for,acp-p
if,if,cs
thou,thou,pns
dost,do,vv2
him,he,pno
any,any,d
slight,slight,j
disgrace,disgrace,n1
or,or,cc
if,if,cs
he,he,pns
do,do,vvb
not,not,xx
mightily,mighty,av_j
grace,grace,vvi
himself,himself,px
on,on,acp-p
thee,thou,pno
he,he,pns
will,will,vmb
practice,practise,vvi
against,against,acp-p
thee,thou,pno
by,by,acp-p
poison,poison,n1
entrap,entrap,vvi
thee,thou,pno
by,by,acp-p
some,some,d
treacherous,treacherous,j
device,device,n1
and,and,cc
never,never,av-x
leave,leave,vvb
thee,thou,pno
till,till,acp-cs
he,he,pns
hath,have,vvz
ta'en,take,vvn
thy,thy,po
life,life,n1
by,by,acp-p
some,some,d
indirect,indirect,j
means,mean,n2
or,or,cc
other,other,pi_d
For,for,acp-p
I,i,pns
assure,assure,vvb
thee,thou,pno
and,and,cc
almost,almost,av
with,with,acp-p
tears,tear,n2
I,i,pns
speak,speak,vvb
it,it,pn
there,there,acp-av
is,be,vvz
not,not,xx
one,one,pi
so,so,av
young,young,j
and,and,cc
so,so,av
villainous,villainous,j
this,this,d
day,day,n1
living,live,vvg
I,i,pns
speak,speak,vvb
but,but,acp-av
brotherly,brotherly,av_j
of,of,acp-p
him,he,pno
but,but,acp-cc
should,shall,vmd
I,i,pns
anatomize,anatomize,vvi
him,he,pno
to,to,acp-p
thee,thou,pno
as,as,acp-cs
he,he,pns
is,be,vvz
I,i,pns
must,must,vmb
blush,blush,vvi
and,and,cc
weep,weep,vvi
and,and,cc
thou,thou,pns
must,must,vmb
look,look,vvi
pale,pale,j
and,and,cc
wonder,wonder,vvi
CHARLES,,
I,i,pns
am,be,vvm
heartily,hearty,av_j
glad,glad,j
I,i,pns
came,come,vvd
hither,hither,av
to,to,acp-p
you,you,pn
If,if,cs
he,he,pns
come,come,vvb
tomorrow,tomorrow,av_n
I'll,i|will,pns|vmb
give,give,vvi
him,he,pno
his,his,po
payment,payment,n1
If,if,cs
ever,ever,av
he,he,pns
go,go,vvb
alone,alone,j
again,again,av
I'll,i|will,pns|vmb
never,never,av-x
wrestle,wrestle,vvi
for,for,acp-p
prize,prize,n1
more,more,av-c_d
And,and,cc
so,so,av
God,God,n1-nn
keep,keep,vvb
your,your,po
Worship,worship,n1
OLIVER,,
Farewell,farewell,uh_n
good,good,j
Charles,Charles,n1-nn
Charles,,
exits,,
Now,now,av
will,will,vmb
I,i,pns
stir,stir,vvi
this,this,d
gamester,gamester,n1
I,i,pns
hope,hope,vvb
I,i,pns
shall,shall,vmb
see,see,vvi
an,a,d
end,end,n1
of,of,acp-p
him,he,pno
for,for,acp-p
my,my,po
soul,soul,n1
yet,yet,av
I,i,pns
know,know,vvb
not,not,xx
why,why,crq-cs
hates,hate,vvz
nothing,nothing,pi-x
more,more,d-c
than,than,cs
he,he,pns
Yet,yet,av
he's,he|be,pns|vvz
gentle,gentle,j
never,never,av-x
schooled,school,vvn
and,and,cc
yet,yet,av
learned,learned,j
full,full,j
of,of,acp-p
noble,noble,j
device,device,n1
of,of,acp-p
all,all,d
sorts,sort,n2
enchantingly,enchant,av_vg
beloved,belove,vvn
and,and,cc
indeed,indeed,av
so,so,av
much,much,d
in,in,acp-p
the,the,d
heart,heart,n1
of,of,acp-p
the,the,d
world,world,n1
and,and,cc
especially,especial,av_j
of,of,acp-p
my,my,po
own,own,d
people,people,n1
who,who,crq-r
best,best,av-s_j
know,know,vvb
him,he,pno
that,that,cs
I,i,pns
am,be,vvm
altogether,altogether,av
misprized,misprise,vvn
But,but,acp-cc
it,it,pn
shall,shall,vmb
not,not,xx
be,be,vvi
so,so,av
long,long,j
this,this,d
wrestler,wrestler,n1
shall,shall,vmb
clear,clear,vvi
all,all,d
Nothing,nothing,pi-x
remains,remain,vvz
but,but,acp-p
that,that,cs
I,i,pns
kindle,kindle,vvb
the,the,d
boy,boy,n1
thither,thither,av
which,which,crq-r
now,now,av
I'll,i|will,pns|vmb
go,go,vvi
about,about,acp-av
He,,
exits,,
Scene,,
2,,
Enter,,
Rosalind,,
and,,
Celia,,
CELIA,,
I,i,pns
pray,pray,vvb
thee,thou,pno
Rosalind,Rosalind,n1-nn
sweet,sweet,j
my,my,po
coz,coz,n1
be,be,vvb
merry,merry,j
ROSALIND,,
Dear,dear,j
Celia,Celia,n1-nn
I,i,pns
show,show,vvb
more,more,d-c
mirth,mirth,n1
than,than,cs
I,i,pns
am,be,vvm
mistress,mistress,n1
of,of,acp-p
and,and,cc
would,will,vmd
you,you,pn
yet,yet,av
I,i,pns
were,be,vvd
merrier,merry,j-c
Unless,unless,cs
you,you,pn
could,can,vmd
teach,teach,vvi
me,i,pno
to,to,acp-cs
forget,forget,vvi
a,a,d
banished,banish,j_vn
father,father,n1
you,you,pn
must,must,vmb
not,not,xx
learn,learn,vvi
me,i,pno
how,how,crq-cs
to,to,acp-cs
remember,remember,vvi
any,any,d
extraordinary,extraordinary,j
pleasure,pleasure,n1
CELIA,,
Herein,herein,av
I,i,pns
see,see,vvb
thou,thou,pns
lov'st,love,vv2
me,i,pno
not,not,xx
with,with,acp-p
the,the,d
full,full,j
weight,weight,n1
that,that,cs
I,i,pns
love,love,vvb
thee,thou,pno
If,if,cs
my,my,po
uncle,uncle,n1
thy,thy,po
banished,banish,j_vn
father,father,n1
had,have,vvd
banished,banish,vvn
thy,thy,po
uncle,uncle,n1
the,the,d
Duke,duke,n1
my,my,po
father,father,n1
so,so,av
thou,thou,pns
hadst,have,vvd2
been,be,vvn
still,still,av
with,with,acp-p
me,i,pno
I,i,pns
could,can,vmd
have,have,vvi
taught,teach,vvn
my,my,po
love,love,n1
to,to,acp-cs
take,take,vvi
thy,thy,po
father,father,n1
for,for,acp-p
mine,i,png
So,so,av
wouldst,will,vmd2
thou,thou,pns
if,if,cs
the,the,d
truth,truth,n1
of,of,acp-p
thy,thy,po
love,love,n1
to,to,acp-p
me,i,pno
were,be,vvd
so,so,av
righteously,righteous,av_j
tempered,temper,vvn
as,as,acp-cs
mine,i,png
is,be,vvz
to,to,acp-p
thee,thou,pno
ROSALIND,,
Well,well,uh_mi
I,i,pns
will,will,vmb
forget,forget,vvi
the,the,d
condition,condition,n1
of,of,acp-p
my,my,po
estate,estate,n1
to,to,acp-cs
rejoice,rejoice,vvi
in,in,acp-p
yours,you,png
CELIA,,
You,you,pn
know,know,vvb
my,my,po
father,father,n1
hath,have,vvz
no,no,d-x
child,child,n1
but,but,acp-p
I,i,pns
nor,nor,cc-x
none,none,pi-x
is,be,vvz
like,like,j
to,to,acp-cs
have,have,vvi
and,and,cc
truly,true,av_j
when,when,crq-cs
he,he,pns
dies,die,vvz
thou,thou,pns
